Sim_ID,Mass_kg,E_grav_J,T_OR_s,T_OR_us,Quantum_OR
418,1.6433e-14,1.1265e-30,9.3616e-05,93.6159,True
419,3.0734e-13,3.9404e-28,2.6763e-07,0.2676,True
420,6.0675e-13,1.5357e-27,6.8670e-08,0.0687,True
421,8.4728e-13,2.9946e-27,3.5216e-08,0.0352,True
422,8.3325e-13,2.8962e-27,3.6412e-08,0.0364,True
423,2.1745e-15,1.9725e-32,5.3463e-03,5346.2977,False
424,6.7429e-14,1.8966e-29,5.5603e-06,5.5603,True
425,1.6327e-15,1.1120e-32,9.4836e-03,9483.6203,False
426,1.0782e-13,4.8492e-29,2.1747e-06,2.1747,True
427,4.2974e-14,7.7037e-30,1.3689e-05,13.6891,True
428,1.9213e-12,1.5398e-26,6.8487e-09,0.0068,True
429,1.9862e-14,1.6456e-30,6.4083e-05,64.0829,True
430,2.7104e-15,3.0644e-32,3.4414e-03,3441.4039,False
431,3.3800e-15,4.7657e-32,2.2128e-03,2212.8222,False
432,6.5585e-13,1.7943e-27,5.8773e-08,0.0588,True
433,1.9354e-13,1.5625e-28,6.7492e-07,0.6749,True
434,2.3662e-15,2.3355e-32,4.5153e-03,4515.3448,False
435,2.0470e-15,1.7478e-32,6.0336e-03,6033.5554,False
436,3.9162e-13,6.3975e-28,1.6484e-07,0.1648,True
437,1.8584e-15,1.4407e-32,7.3197e-03,7319.7131,False
438,1.0966e-12,5.0160e-27,2.1024e-08,0.021,True
439,4.0961e-13,6.9988e-28,1.5068e-07,0.1507,True
440,1.9994e-15,1.6676e-32,6.3238e-03,6323.7838,False
441,2.0597e-15,1.7697e-32,5.9589e-03,5958.8999,False
442,4.4622e-12,8.3059e-26,1.2697e-09,0.0013,True
443,2.4234e-14,2.4497e-30,4.3048e-05,43.0484,True
444,2.3496e-14,2.3029e-30,4.5793e-05,45.7933,True
445,1.0151e-12,4.2986e-27,2.4533e-08,0.0245,True
446,3.1904e-12,4.2459e-26,2.4837e-09,0.0025,True
447,4.4380e-12,8.2160e-26,1.2836e-09,0.0013,True
448,6.1196e-13,1.5622e-27,6.7506e-08,0.0675,True
449,2.4648e-14,2.5341e-30,4.1614e-05,41.6145,True
450,2.0364e-15,1.7299e-32,6.0962e-03,6096.1707,False
451,7.4928e-13,2.3419e-27,4.5030e-08,0.045,True
452,1.1628e-13,5.6406e-29,1.8696e-06,1.8696,True
453,3.7084e-14,5.7366e-30,1.8383e-05,18.3832,True
454,2.2520e-12,2.1156e-26,4.9847e-09,0.005,True
455,2.5782e-15,2.7728e-32,3.8033e-03,3803.2783,False
456,6.6406e-14,1.8395e-29,5.7330e-06,5.733,True
457,1.1015e-15,5.0615e-33,2.0835e-02,20835.1595,False
458,5.4145e-14,1.2230e-29,8.6232e-06,8.6232,True
459,1.6153e-15,1.0885e-32,9.6886e-03,9688.6252,False
460,2.7511e-15,3.1571e-32,3.3403e-03,3340.2779,False
461,2.7210e-15,3.0884e-32,3.4146e-03,3414.5878,False
462,2.5201e-13,2.6491e-28,3.9808e-07,0.3981,True
463,5.7491e-13,1.3787e-27,7.6488e-08,0.0765,True
464,1.4383e-13,8.6300e-29,1.2220e-06,1.222,True
465,3.6228e-12,5.4750e-26,1.9262e-09,0.0019,True
466,2.4358e-14,2.4749e-30,4.2611e-05,42.6109,True
467,1.1398e-14,5.4196e-31,1.9459e-04,194.5851,False
468,1.6328e-12,1.1121e-26,9.4830e-09,0.0095,True
469,6.7154e-15,1.8812e-31,5.6059e-04,560.5854,False
470,3.6554e-12,5.5738e-26,1.8920e-09,0.0019,True
471,1.1091e-15,5.1310e-33,2.0553e-02,20552.8635,False
472,3.8686e-12,6.2430e-26,1.6892e-09,0.0017,True
473,1.4443e-15,8.7012e-33,1.2120e-02,12119.8145,False
474,1.9784e-12,1.6327e-26,6.4590e-09,0.0065,True
475,8.9526e-14,3.3434e-29,3.1542e-06,3.1542,True
476,4.7092e-12,9.2508e-26,1.1400e-09,0.0011,True
477,1.8749e-15,1.4663e-32,7.1920e-03,7191.9698,False
478,1.1186e-13,5.2200e-29,2.0203e-06,2.0203,True
479,3.8496e-12,6.1820e-26,1.7059e-09,0.0017,True
480,8.6084e-14,3.0912e-29,3.4115e-06,3.4115,True
481,2.1288e-13,1.8903e-28,5.5788e-07,0.5579,True
482,3.7459e-13,5.8532e-28,1.8017e-07,0.1802,True
483,4.8010e-14,9.6151e-30,1.0968e-05,10.9679,True
484,2.0956e-13,1.8320e-28,5.7564e-07,0.5756,True
485,1.4500e-13,8.7702e-29,1.2025e-06,1.2025,True
486,2.1545e-12,1.9364e-26,5.4460e-09,0.0054,True
487,1.4727e-15,9.0468e-33,1.1657e-02,11656.8395,False
488,1.0946e-14,4.9984e-31,2.1098e-04,210.9801,False
489,3.2775e-12,4.4810e-26,2.3534e-09,0.0024,True
490,1.9636e-12,1.6084e-26,6.5565e-09,0.0066,True
491,4.8469e-14,9.7996e-30,1.0761e-05,10.7614,True
492,1.9672e-13,1.6143e-28,6.5326e-07,0.6533,True
493,1.0618e-14,4.7026e-31,2.2425e-04,224.2544,False
494,4.9643e-15,1.0280e-31,1.0258e-03,1025.8441,False
495,5.1905e-14,1.1238e-29,9.3838e-06,9.3838,True
496,2.0279e-14,1.7154e-30,6.1477e-05,61.4769,True
497,1.4419e-13,8.6724e-29,1.2160e-06,1.216,True
498,1.9388e-15,1.5681e-32,6.7253e-03,6725.3398,False
499,4.0203e-12,6.7422e-26,1.5641e-09,0.0016,True
500,4.4459e-12,8.2454e-26,1.2790e-09,0.0013,True
501,3.8237e-13,6.0988e-28,1.7291e-07,0.1729,True
502,9.6162e-14,3.8574e-29,2.7339e-06,2.7339,True
503,1.3962e-14,8.1312e-31,1.2970e-04,129.6951,False
504,1.0238e-12,4.3721e-27,2.4120e-08,0.0241,True
505,3.4104e-13,4.8516e-28,2.1737e-07,0.2174,True
506,3.9950e-15,6.6576e-32,1.5840e-03,1584.0178,False
507,2.3415e-12,2.2870e-26,4.6111e-09,0.0046,True
508,1.1029e-12,5.0742e-27,2.0783e-08,0.0208,True
509,3.2605e-12,4.4345e-26,2.3781e-09,0.0024,True
510,4.8352e-13,9.7525e-28,1.0813e-07,0.1081,True
511,1.8578e-13,1.4398e-28,7.3246e-07,0.7325,True
512,3.5243e-14,5.1811e-30,2.0354e-05,20.3542,True
513,2.8193e-12,3.3155e-26,3.1807e-09,0.0032,True
514,1.5979e-12,1.0651e-26,9.9015e-09,0.0099,True
515,1.4698e-15,9.0118e-33,1.1702e-02,11702.1431,False
516,1.2518e-15,6.5365e-33,1.6134e-02,16133.5195,False
517,2.4690e-14,2.5430e-30,4.1470e-05,41.4703,True
518,9.9589e-13,4.1372e-27,2.5490e-08,0.0255,True
519,4.4865e-12,8.3964e-26,1.2560e-09,0.0013,True
520,3.6007e-15,5.4083e-32,1.9499e-03,1949.9132,False
521,1.5764e-13,1.0366e-28,1.0173e-06,1.0173,True
522,2.5639e-14,2.7422e-30,3.8458e-05,38.4576,True
523,3.8698e-12,6.2468e-26,1.6882e-09,0.0017,True
524,1.3031e-12,7.0832e-27,1.4888e-08,0.0149,True
525,1.2617e-12,6.6404e-27,1.5881e-08,0.0159,True
526,5.4160e-14,1.2236e-29,8.6184e-06,8.6184,True
527,3.4230e-14,4.8876e-30,2.1576e-05,21.5765,True
528,1.0264e-14,4.3948e-31,2.3996e-04,239.9614,False
529,1.6163e-15,1.0898e-32,9.6767e-03,9676.7132,False
530,1.5797e-12,1.0410e-26,1.0130e-08,0.0101,True
531,1.0160e-12,4.3060e-27,2.4490e-08,0.0245,True
532,4.9880e-12,1.0379e-25,1.0161e-09,0.001,True
533,4.8588e-12,9.8479e-26,1.0709e-09,0.0011,True
534,1.1338e-13,5.3621e-29,1.9667e-06,1.9667,True
535,6.9897e-13,2.0380e-27,5.1745e-08,0.0517,True
536,3.1236e-12,4.0701e-26,2.5910e-09,0.0026,True
537,1.3894e-12,8.0524e-27,1.3096e-08,0.0131,True
538,8.2212e-15,2.8194e-31,3.7405e-04,374.0451,False
539,4.6403e-14,8.9822e-30,1.1741e-05,11.7406,True
540,3.0044e-15,3.7653e-32,2.8008e-03,2800.7659,False
541,3.3807e-12,4.7676e-26,2.2120e-09,0.0022,True
542,1.7467e-13,1.2727e-28,8.2860e-07,0.8286,True
543,7.0104e-15,2.0501e-31,5.1440e-04,514.4044,False
544,3.0521e-13,3.8859e-28,2.7139e-07,0.2714,True
545,1.9339e-13,1.5601e-28,6.7595e-07,0.676,True
546,2.1127e-14,1.8619e-30,5.6640e-05,56.6401,True
547,2.6305e-15,2.8865e-32,3.6534e-03,3653.4079,False
548,3.0488e-13,3.8774e-28,2.7198e-07,0.272,True
549,8.4063e-14,2.9478e-29,3.5775e-06,3.5775,True
550,7.1909e-13,2.1570e-27,4.8891e-08,0.0489,True
551,8.3959e-14,2.9405e-29,3.5863e-06,3.5863,True
552,1.4197e-12,8.4076e-27,1.2543e-08,0.0125,True
553,1.1002e-13,5.0496e-29,2.0884e-06,2.0884,True
554,1.1882e-13,5.8894e-29,1.7906e-06,1.7906,True
555,1.7487e-12,1.2756e-26,8.2672e-09,0.0083,True
556,3.1079e-14,4.0293e-30,2.6173e-05,26.1727,True
557,3.1313e-15,4.0900e-32,2.5784e-03,2578.4208,False
558,1.2778e-15,6.8111e-33,1.5483e-02,15483.0993,False
559,6.2120e-13,1.6097e-27,6.5513e-08,0.0655,True
560,1.9702e-13,1.6192e-28,6.5129e-07,0.6513,True
561,4.0213e-13,6.7457e-28,1.5633e-07,0.1563,True
562,6.1341e-15,1.5696e-31,6.7188e-04,671.884,False
563,3.1947e-15,4.2575e-32,2.4770e-03,2476.9795,False
564,1.1319e-15,5.3442e-33,1.9733e-02,19732.8516,False
565,1.9807e-14,1.6365e-30,6.4441e-05,64.4414,True
566,1.5209e-13,9.6485e-29,1.0930e-06,1.093,True
567,2.8242e-14,3.3272e-30,3.1695e-05,31.6951,True
568,4.1515e-14,7.1895e-30,1.4668e-05,14.6682,True
569,2.2103e-12,2.0380e-26,5.1746e-09,0.0052,True
570,1.9417e-14,1.5727e-30,6.7053e-05,67.0529,True
571,7.9658e-14,2.6470e-29,3.9841e-06,3.9841,True
572,7.9197e-13,2.6164e-27,4.0306e-08,0.0403,True
573,2.9295e-14,3.5800e-30,2.9457e-05,29.4571,True
574,2.0002e-13,1.6690e-28,6.3187e-07,0.6319,True
575,1.5483e-12,1.0000e-26,1.0546e-08,0.0105,True
576,3.2527e-12,4.4135e-26,2.3894e-09,0.0024,True
577,3.4996e-15,5.1089e-32,2.0642e-03,2064.1898,False
578,2.6756e-12,2.9862e-26,3.5314e-09,0.0035,True
579,6.6119e-14,1.8236e-29,5.7829e-06,5.7829,True
580,9.0207e-15,3.3944e-31,3.1068e-04,310.6804,False
581,4.9926e-14,1.0398e-29,1.0142e-05,10.1422,True
582,4.2180e-12,7.4218e-26,1.4209e-09,0.0014,True
583,6.6402e-14,1.8393e-29,5.7337e-06,5.7337,True
584,1.6445e-14,1.1282e-30,9.3477e-05,93.4772,True
585,2.2026e-13,2.0237e-28,5.2111e-07,0.5211,True
586,7.7320e-15,2.4938e-31,4.2287e-04,422.8706,False
587,1.9082e-15,1.5189e-32,6.9432e-03,6943.1742,False
588,2.9972e-15,3.7474e-32,2.8141e-03,2814.1417,False
589,2.9760e-15,3.6945e-32,2.8544e-03,2854.401,False
590,3.6466e-15,5.5469e-32,1.9012e-03,1901.1807,False
591,3.2623e-15,4.4394e-32,2.3755e-03,2375.5015,False
592,2.3473e-13,2.2985e-28,4.5881e-07,0.4588,True
593,4.7073e-15,9.2432e-32,1.1409e-03,1140.9128,False
594,1.8994e-14,1.5049e-30,7.0075e-05,70.0752,True
595,2.0758e-12,1.7975e-26,5.8668e-09,0.0059,True
596,5.6646e-14,1.3385e-29,7.8786e-06,7.8786,True
597,2.9463e-13,3.6211e-28,2.9123e-07,0.2912,True
598,4.3392e-15,7.8541e-32,1.3427e-03,1342.698,False
599,5.1436e-15,1.1036e-31,9.5554e-04,955.5376,False
600,1.4164e-15,8.3681e-33,1.2602e-02,12602.2137,False
601,4.2159e-15,7.4141e-32,1.4224e-03,1422.3909,False
602,1.0727e-14,4.8004e-31,2.1968e-04,219.6827,False
603,4.5160e-15,8.5074e-32,1.2396e-03,1239.5883,False
604,2.1287e-15,1.8902e-32,5.5792e-03,5579.2316,False
605,2.7940e-15,3.2564e-32,3.2384e-03,3238.4223,False
606,5.0630e-14,1.0693e-29,9.8623e-06,9.8623,True
607,5.7973e-15,1.4019e-31,7.5222e-04,752.2218,False
608,2.2255e-14,2.0660e-30,5.1044e-05,51.0439,True
609,7.2799e-14,2.2107e-29,4.7702e-06,4.7702,True
610,3.5789e-13,5.3430e-28,1.9737e-07,0.1974,True
611,1.3977e-15,8.1492e-33,1.2941e-02,12940.813,False
612,9.0572e-13,3.4220e-27,3.0818e-08,0.0308,True
613,2.1018e-13,1.8427e-28,5.7230e-07,0.5723,True
614,2.0064e-15,1.6793e-32,6.2797e-03,6279.7449,False
615,1.7035e-12,1.2105e-26,8.7118e-09,0.0087,True
616,2.5485e-12,2.7092e-26,3.8925e-09,0.0039,True
617,1.6824e-15,1.1807e-32,8.9318e-03,8931.807,False
618,1.0572e-14,4.6624e-31,2.2619e-04,226.1862,False
619,9.5965e-13,3.8416e-27,2.7451e-08,0.0275,True
620,5.8586e-13,1.4317e-27,7.3656e-08,0.0737,True
621,4.8144e-15,9.6685e-32,1.0907e-03,1090.7243,False
622,5.9481e-15,1.4758e-31,7.1456e-04,714.5567,False
623,2.3462e-14,2.2962e-30,4.5926e-05,45.9261,True
624,6.1978e-14,1.6024e-29,6.5814e-06,6.5814,True
625,1.9360e-13,1.5635e-28,6.7449e-07,0.6745,True
626,2.3153e-14,2.2361e-30,4.7162e-05,47.1617,True
627,5.1393e-14,1.1018e-29,9.5716e-06,9.5716,True
628,5.8193e-13,1.4126e-27,7.4653e-08,0.0747,True
629,1.3668e-15,7.7923e-33,1.3534e-02,13533.5047,False
630,8.5853e-15,3.0747e-31,3.4299e-04,342.9865,False
631,4.3517e-13,7.8996e-28,1.3350e-07,0.1335,True
632,2.0481e-12,1.7497e-26,6.0270e-09,0.006,True
633,7.8105e-14,2.5447e-29,4.1441e-06,4.1441,True
634,9.2955e-14,3.6044e-29,2.9258e-06,2.9258,True
635,2.4913e-15,2.5890e-32,4.0732e-03,4073.2241,False
636,4.5182e-14,8.5156e-30,1.2384e-05,12.384,True
637,9.3355e-14,3.6354e-29,2.9008e-06,2.9008,True
638,7.8866e-15,2.5946e-31,4.0645e-04,406.451,False
639,9.9066e-15,4.0938e-31,2.5760e-04,257.5996,False
640,2.4864e-14,2.5788e-30,4.0894e-05,40.8945,True
641,1.1864e-15,5.8718e-33,1.7960e-02,17959.9406,False
642,1.5537e-14,1.0070e-30,1.0473e-04,104.7293,False
643,6.0554e-15,1.5296e-31,6.8946e-04,689.4626,False
644,1.6271e-14,1.1043e-30,9.5496e-05,95.4959,True
645,2.7733e-15,3.2083e-32,3.2870e-03,3286.9822,False
646,1.9680e-12,1.6157e-26,6.5271e-09,0.0065,True
647,1.5692e-13,1.0272e-28,1.0267e-06,1.0267,True
648,3.2507e-13,4.4080e-28,2.3924e-07,0.2392,True
649,8.3008e-13,2.8743e-27,3.6690e-08,0.0367,True
650,6.9779e-14,2.0311e-29,5.1921e-06,5.1921,True
651,2.0966e-15,1.8337e-32,5.7512e-03,5751.2115,False
652,9.6993e-14,3.9243e-29,2.6873e-06,2.6873,True
653,1.4815e-13,9.1559e-29,1.1518e-06,1.1518,True
654,5.7195e-13,1.3646e-27,7.7281e-08,0.0773,True
655,3.9509e-14,6.5114e-30,1.6196e-05,16.1957,True
656,2.9643e-15,3.6654e-32,2.8771e-03,2877.1267,False
657,1.1212e-14,5.2438e-31,2.0111e-04,201.1098,False
658,2.2031e-14,2.0246e-30,5.2087e-05,52.087,True
659,2.4504e-13,2.5046e-28,4.2105e-07,0.421,True
660,1.2921e-13,6.9642e-29,1.5143e-06,1.5143,True
661,2.0758e-14,1.7975e-30,5.8669e-05,58.6689,True
662,4.4575e-12,8.2883e-26,1.2724e-09,0.0013,True
663,1.7408e-13,1.2641e-28,8.3427e-07,0.8343,True
664,7.5421e-15,2.3729e-31,4.4443e-04,444.4274,False
665,2.3795e-15,2.3619e-32,4.4649e-03,4464.88,False
666,3.6764e-15,5.6380e-32,1.8705e-03,1870.4568,False
667,8.1244e-15,2.7534e-31,3.8301e-04,383.0098,False
668,3.9297e-15,6.4416e-32,1.6371e-03,1637.1152,False
669,4.8990e-15,1.0011e-31,1.0534e-03,1053.3647,False
670,1.1339e-14,5.3629e-31,1.9664e-04,196.6407,False
671,4.3783e-15,7.9964e-32,1.3188e-03,1318.8122,False
672,2.0754e-12,1.7968e-26,5.8691e-09,0.0059,True
673,1.9805e-15,1.6363e-32,6.4450e-03,6445.0453,False
674,8.7127e-14,3.1666e-29,3.3303e-06,3.3303,True
675,3.2964e-14,4.5329e-30,2.3265e-05,23.2648,True
676,4.3032e-12,7.7244e-26,1.3653e-09,0.0014,True
677,2.5967e-15,2.8128e-32,3.7492e-03,3749.1545,False
678,2.9625e-14,3.6610e-30,2.8806e-05,28.8057,True
679,3.8552e-12,6.1997e-26,1.7010e-09,0.0017,True
680,1.5903e-12,1.0550e-26,9.9959e-09,0.01,True
681,1.0527e-12,4.6231e-27,2.2811e-08,0.0228,True
682,8.9945e-15,3.3747e-31,3.1249e-04,312.4933,False
683,4.2866e-15,7.6648e-32,1.3759e-03,1375.8602,False
684,2.9737e-13,3.6887e-28,2.8590e-07,0.2859,True
685,2.7399e-12,3.1315e-26,3.3676e-09,0.0034,True
686,1.1467e-13,5.4851e-29,1.9226e-06,1.9226,True
687,1.3013e-13,7.0639e-29,1.4929e-06,1.4929,True
688,1.0855e-14,4.9153e-31,2.1455e-04,214.5467,False
689,7.0199e-13,2.0556e-27,5.1301e-08,0.0513,True
690,4.9189e-15,1.0093e-31,1.0448e-03,1044.8453,False
691,1.5750e-14,1.0348e-30,1.0191e-04,101.9133,False
692,3.7469e-14,5.8565e-30,1.8007e-05,18.0068,True
693,7.5446e-14,2.3744e-29,4.4414e-06,4.4414,True
694,7.8825e-15,2.5919e-31,4.0687e-04,406.872,False
695,2.6594e-15,2.9501e-32,3.5747e-03,3574.6578,False
696,1.8141e-13,1.3728e-28,7.6817e-07,0.7682,True
697,1.1685e-14,5.6958e-31,1.8515e-04,185.1479,False
698,1.4125e-13,8.3225e-29,1.2671e-06,1.2671,True
699,3.7238e-15,5.7843e-32,1.8232e-03,1823.158,False
700,6.0218e-14,1.5126e-29,6.9718e-06,6.9718,True
701,9.3332e-14,3.6337e-29,2.9022e-06,2.9022,True
702,1.5549e-15,1.0085e-32,1.0457e-02,10456.901,False
703,1.7583e-14,1.2896e-30,8.1773e-05,81.7734,True
704,3.1419e-15,4.1179e-32,2.5609e-03,2560.9358,False
705,1.7156e-15,1.2278e-32,8.5891e-03,8589.0708,False
706,4.5902e-12,8.7893e-26,1.1998e-09,0.0012,True
707,1.5573e-14,1.0117e-30,1.0424e-04,104.2404,False
708,9.9015e-13,4.0897e-27,2.5786e-08,0.0258,True
709,8.7480e-15,3.1923e-31,3.3035e-04,330.3499,False
710,3.3179e-13,4.5920e-28,2.2965e-07,0.2297,True
711,6.4872e-13,1.7555e-27,6.0072e-08,0.0601,True
712,1.5968e-13,1.0636e-28,9.9150e-07,0.9915,True
713,5.5507e-14,1.2852e-29,8.2054e-06,8.2054,True
714,3.3372e-14,4.6458e-30,2.2699e-05,22.6995,True
715,1.9519e-14,1.5893e-30,6.6357e-05,66.3566,True
716,2.7435e-12,3.1397e-26,3.3588e-09,0.0034,True
717,1.1815e-12,5.8232e-27,1.8110e-08,0.0181,True
718,3.7120e-12,5.7477e-26,1.8348e-09,0.0018,True
719,2.8825e-15,3.4660e-32,3.0426e-03,3042.6151,False
720,5.0519e-13,1.0646e-27,9.9055e-08,0.0991,True
721,2.9573e-12,3.6481e-26,2.8907e-09,0.0029,True
722,4.6814e-15,9.1419e-32,1.1536e-03,1153.557,False
723,1.7618e-15,1.2949e-32,8.1443e-03,8144.3235,False
724,5.5129e-13,1.2678e-27,8.3181e-08,0.0832,True
725,1.3334e-13,7.4166e-29,1.4219e-06,1.4219,True
726,1.2999e-12,7.0483e-27,1.4962e-08,0.015,True
727,3.2886e-15,4.5114e-32,2.3376e-03,2337.5599,False
728,8.7432e-13,3.1888e-27,3.3071e-08,0.0331,True
729,5.5695e-15,1.2939e-31,8.1501e-04,815.0112,False
730,4.0305e-15,6.7765e-32,1.5562e-03,1556.2292,False
731,4.0515e-15,6.8472e-32,1.5401e-03,1540.146,False
732,1.0306e-12,4.4306e-27,2.3802e-08,0.0238,True
733,2.8877e-13,3.4784e-28,3.0318e-07,0.3032,True
734,8.6060e-14,3.0895e-29,3.4134e-06,3.4134,True
735,2.1247e-14,1.8832e-30,5.5999e-05,55.9995,True
736,1.7569e-12,1.2875e-26,8.1906e-09,0.0082,True
737,2.8291e-14,3.3387e-30,3.1587e-05,31.5868,True
738,1.0485e-12,4.5861e-27,2.2995e-08,0.023,True
739,4.2106e-14,7.3957e-30,1.4259e-05,14.2593,True
740,2.4792e-14,2.5639e-30,4.1132e-05,41.1318,True
741,5.1456e-14,1.1045e-29,9.5480e-06,9.548,True
742,1.3025e-14,7.0772e-31,1.4901e-04,149.0099,False
743,5.8262e-13,1.4160e-27,7.4477e-08,0.0745,True
744,7.2368e-14,2.1846e-29,4.8272e-06,4.8272,True
745,7.2268e-15,2.1786e-31,4.8406e-04,484.0551,False
746,2.1257e-12,1.8849e-26,5.5949e-09,0.0056,True
747,2.6303e-14,2.8860e-30,3.6541e-05,36.5415,True
748,1.0247e-13,4.3798e-29,2.4078e-06,2.4078,True
749,2.2543e-12,2.1199e-26,4.9747e-09,0.005,True
750,2.0372e-13,1.7313e-28,6.0914e-07,0.6091,True
751,2.7065e-15,3.0556e-32,3.4513e-03,3451.3239,False
752,2.9951e-12,3.7420e-26,2.8182e-09,0.0028,True
753,2.0983e-13,1.8367e-28,5.7417e-07,0.5742,True
754,1.7330e-14,1.2528e-30,8.4174e-05,84.1742,True
755,3.2746e-15,4.4731e-32,2.3576e-03,2357.5666,False
756,8.6512e-13,3.1220e-27,3.3778e-08,0.0338,True
757,1.9662e-13,1.6127e-28,6.5393e-07,0.6539,True
758,9.4028e-14,3.6881e-29,2.8594e-06,2.8594,True
759,2.0253e-12,1.7110e-26,6.1635e-09,0.0062,True
760,8.2603e-13,2.8463e-27,3.7051e-08,0.0371,True
761,3.6395e-15,5.5254e-32,1.9086e-03,1908.5729,False
762,1.4225e-14,8.4409e-31,1.2494e-04,124.9365,False
763,8.3014e-15,2.8747e-31,3.6685e-04,366.8451,False
764,5.6472e-13,1.3303e-27,7.9272e-08,0.0793,True
765,1.3306e-15,7.3851e-33,1.4280e-02,14279.7128,False
766,1.2823e-13,6.8595e-29,1.5374e-06,1.5374,True
767,6.6117e-13,1.8235e-27,5.7832e-08,0.0578,True
768,1.7504e-12,1.2780e-26,8.2515e-09,0.0083,True
769,1.8423e-14,1.4157e-30,7.4489e-05,74.4887,True
770,1.0910e-12,4.9648e-27,2.1241e-08,0.0212,True
771,2.5658e-15,2.7462e-32,3.8401e-03,3840.1082,False
772,1.3521e-12,7.6259e-27,1.3829e-08,0.0138,True
773,2.9619e-15,3.6596e-32,2.8816e-03,2881.6215,False
774,2.9482e-14,3.6257e-30,2.9086e-05,29.0859,True
775,8.8955e-13,3.3009e-27,3.1948e-08,0.0319,True
776,3.5854e-15,5.3625e-32,1.9666e-03,1966.5739,False
777,7.0468e-15,2.0714e-31,5.0910e-04,509.0991,False
778,4.6945e-13,9.1932e-28,1.1471e-07,0.1147,True
779,4.6067e-13,8.8526e-28,1.1913e-07,0.1191,True
780,2.3528e-13,2.3092e-28,4.5669e-07,0.4567,True
781,3.6889e-13,5.6764e-28,1.8578e-07,0.1858,True
782,1.0175e-13,4.3185e-29,2.4420e-06,2.442,True
783,8.5388e-15,3.0414e-31,3.4673e-04,346.7337,False
784,1.8998e-14,1.5056e-30,7.0041e-05,70.041,True
785,4.6960e-15,9.1989e-32,1.1464e-03,1146.4138,False
786,2.2926e-12,2.1925e-26,4.8098e-09,0.0048,True
787,1.4386e-13,8.6334e-29,1.2215e-06,1.2215,True
788,3.0390e-14,3.8527e-30,2.7373e-05,27.3726,True
789,5.1162e-14,1.0919e-29,9.6583e-06,9.6583,True
790,3.1913e-12,4.2485e-26,2.4822e-09,0.0025,True
791,3.6918e-15,5.6855e-32,1.8548e-03,1854.8378,False
792,1.4738e-13,9.0611e-29,1.1639e-06,1.1639,True
793,7.4348e-14,2.3058e-29,4.5736e-06,4.5736,True
794,1.8271e-13,1.3925e-28,7.5734e-07,0.7573,True
795,1.1668e-15,5.6789e-33,1.8570e-02,18570.0195,False
796,1.6825e-12,1.1809e-26,8.9304e-09,0.0089,True
797,2.8046e-12,3.2813e-26,3.2139e-09,0.0032,True
798,1.2314e-13,6.3257e-29,1.6671e-06,1.6671,True
799,3.7748e-13,5.9438e-28,1.7742e-07,0.1774,True
800,2.5840e-12,2.7854e-26,3.7861e-09,0.0038,True
801,4.1310e-13,7.1186e-28,1.4814e-07,0.1481,True
802,3.6664e-15,5.6074e-32,1.8807e-03,1880.6835,False
803,1.3542e-13,7.6495e-29,1.3786e-06,1.3786,True
804,1.7548e-13,1.2845e-28,8.2101e-07,0.821,True
805,3.7055e-14,5.7277e-30,1.8412e-05,18.4118,True
806,5.2977e-13,1.1707e-27,9.0078e-08,0.0901,True
807,2.8589e-12,3.4094e-26,3.0931e-09,0.0031,True
808,2.6525e-12,2.9349e-26,3.5933e-09,0.0036,True
809,4.6520e-14,9.0275e-30,1.1682e-05,11.6817,True
810,2.6234e-15,2.8709e-32,3.6733e-03,3673.3486,False
811,4.3944e-12,8.0553e-26,1.3092e-09,0.0013,True
812,1.2678e-12,6.7051e-27,1.5728e-08,0.0157,True
813,2.8915e-15,3.4876e-32,3.0237e-03,3023.7326,False
814,2.5478e-12,2.7078e-26,3.8946e-09,0.0039,True
815,1.6509e-12,1.1369e-26,9.2758e-09,0.0093,True
816,8.3017e-14,2.8749e-29,3.6682e-06,3.6682,True
817,1.5385e-13,9.8743e-29,1.0680e-06,1.068,True
818,2.9916e-14,3.7332e-30,2.8248e-05,28.2483,True
819,1.5943e-15,1.0603e-32,9.9464e-03,9946.4269,False
820,1.7373e-14,1.2591e-30,8.3757e-05,83.757,True
821,9.3268e-13,3.6287e-27,2.9062e-08,0.0291,True
822,1.0402e-15,4.5139e-33,2.3363e-02,23362.6974,False
823,1.7124e-14,1.2232e-30,8.6215e-05,86.2151,True
824,2.9704e-14,3.6806e-30,2.8652e-05,28.6525,True
825,9.7232e-14,3.9437e-29,2.6741e-06,2.6741,True
826,2.5265e-12,2.6627e-26,3.9605e-09,0.004,True
827,1.9104e-14,1.5224e-30,6.9270e-05,69.2697,True
828,1.9203e-14,1.5382e-30,6.8557e-05,68.5569,True
829,5.3456e-13,1.1920e-27,8.8471e-08,0.0885,True
830,4.7070e-14,9.2420e-30,1.1411e-05,11.4106,True
831,6.7734e-15,1.9138e-31,5.5103e-04,551.0327,False
832,4.7159e-14,9.2770e-30,1.1368e-05,11.3676,True
833,3.3191e-15,4.5956e-32,2.2948e-03,2294.7672,False
834,4.4921e-15,8.4176e-32,1.2528e-03,1252.824,False
835,6.9734e-14,2.0285e-29,5.1987e-06,5.1987,True
836,3.5448e-14,5.2417e-30,2.0119e-05,20.1189,True
837,2.4210e-12,2.4449e-26,4.3134e-09,0.0043,True
838,2.1902e-14,2.0010e-30,5.2701e-05,52.7014,True
